Unnamed: 0,Uber Type,Origin Region,Destination Region,Origin Latitude,Origin Longitude,Destination Latitude,Destination Longitude,Journey Distance(m),Departure Date,Departure Time,Travel Time(s),Arrival Time,Fare$
ID1186435533,0,7,2,-37.8618349,144.90571599999998,-37.812863,144.93746399999998,10624.0,2018-07-06,07:33:07,3449.0,8:30:36,5.8
ID5375350631,2,5,7,-37.7996716,144.93703440000002,-37.8618349,144.90571599999998,11134.0,2018-03-05,22:39:15,3635.0,23:39:50,326.26
ID3942148920,1,3,2,-37.8117705,144.97473,-37.8213503,144.9456057,2870.0,2018-07-03,17:24:47,641.0,17:35:28,12.58
ID3495309224,1,8,5,-37.807202000000004,145.0266373,-37.809020700000005,144.92892759999998,9465.0,2018-06-13,13:26:00,2403.0,14:06:03,18.05
ID1752776070,0,9,7,-38.1109156,144.65417250000002,-37.8618349,144.90571599999998,50797.0,2018-01-13,06:26:45,13204.0,10:06:49,19.84
ID3305961912,1,8,6,-37.8158343,145.04645,-37.7907967,144.985865,7470.0,2018-07-01,21:09:59,2302.0,21:48:21,28.97
ID3381044222,1,8,7,-37.8158343,145.04645,-37.8618349,144.90571599999998,15151.0,2018-02-05,10:11:45,4917.0,11:33:42,20.83
ID1489405839,0,7,2,-37.8618349,144.90571599999998,-37.8207402,144.9417076,9467.0,2018-04-05,10:54:01,3236.0,11:47:57,8.55
ID1643586674,0,1,3,-37.821085,144.9610726,-37.819016999999995,144.9847462,2302.0,2018-02-26,07:04:31,521.0,7:13:12,4.61
ID3211472997,1,1,2,-37.8100167,144.944937,-37.816518,144.9459031,998.0,2018-04-21,08:47:54,259.0,8:52:13,8.21
ID1504822382,0,5,2,-37.8099179,144.93604119999998,-37.8189575,144.94663730000002,1491.0,2018-06-15,06:50:14,334.0,6:55:48,5.85
ID3502447390,1,9,6,-38.1109156,144.65417250000002,-37.7908183,144.9857929,47186.0,2018-05-01,12:31:23,11423.0,15:41:46,49.73
ID1150178352,0,8,2,-37.8158343,145.04645,-37.8253657,144.9477248,9448.0,2018-01-21,04:36:14,2746.0,5:22:00,18.39
ID3260340300,1,2,1,-37.8216085,144.933785,-37.799593,144.9552155,4289.0,2018-02-23,13:28:04,1084.0,13:46:08,15.32
ID3878496524,1,9,3,-38.1109156,144.65417250000002,-37.8258228,144.98480949999998,45675.0,2018-03-24,21:35:34,11020.74,0:39:14,56.8
ID1575537304,0,5,7,-37.816394700000004,144.9285102,-37.8618349,144.90571599999998,11544.0,2018-07-22,14:24:43,3731.0,15:26:54,12.57
ID3640938097,1,9,8,-38.1109156,144.65417250000002,-37.8158343,145.04645,51032.0,2018-07-17,07:29:47,12681.0,11:01:08,48.72
ID1955305456,0,5,2,-37.80991160000001,144.9359473,-37.8088806,144.92529330000002,951.0,2018-07-28,08:44:43,217.0,8:48:20,7.92
ID5929561441,2,6,1,-37.773845,144.9836895,-37.803707200000005,144.9622566,4299.0,2018-06-04,21:59:16,870.0,22:13:46,99.94
ID1168702914,0,7,3,-37.8618349,144.90571599999998,-37.8168514,144.99000709999999,9758.0,2018-05-21,15:04:06,3176.0,15:57:02,9.11
ID3701542647,1,8,5,-37.8158343,145.04645,-37.791484499999996,144.9367602,10889.0,2018-05-03,13:52:42,3013.0,14:42:55,20.6
ID1957351930,0,7,4,-37.8618349,144.90571599999998,-37.812619500000004,145.0057727,11491.0,2018-04-28,00:30:32,3705.0,1:32:17,15.6
ID1981959716,0,2,8,-37.815309,144.9459185,-37.8158343,145.04645,9129.0,2018-06-02,01:56:27,2547.0,2:38:54,16.92
ID1697019131,0,4,1,-37.8075831,145.00031940000002,-37.8042856,144.94905740000002,4992.0,2018-06-04,03:36:53,1206.0,3:56:59,11.45
ID1771638550,0,5,1,-37.799614399999996,144.9327719,-37.824363500000004,144.9585022,4920.0,2018-07-20,21:31:14,1201.0,21:51:15,12.03
ID3744276425,1,1,7,-37.8156718,144.9380013,-37.8618349,144.90571599999998,10360.0,2018-03-11,14:37:41,3392.0,15:34:13,26.75
ID1279775219,0,8,6,-37.8158343,145.04645,-37.773845,144.9836895,10698.0,2018-05-01,10:58:13,2735.0,11:43:48,6.56
ID1487004857,0,2,6,-37.821863799999996,144.93499609999998,-37.7738026,144.98364660000001,10635.0,2018-05-16,18:16:03,3005.0,19:06:08,10.04
ID1875596315,0,7,6,-37.8618349,144.90571599999998,-37.7908183,144.9857929,11712.0,2018-03-02,11:46:07,3700.0,12:47:47,8.02
ID5526613145,2,7,9,-37.8618349,144.90571599999998,-38.1109156,144.65417250000002,50797.0,2018-03-02,09:32:47,13173.0,13:12:20,1089.37
ID3534954804,1,3,5,-37.8169046,144.9780254,-37.815244799999995,144.9276603,6084.0,2018-07-01,08:26:14,1519.0,8:51:33,9.41
ID5593634350,2,4,6,-37.8035321,144.99440330000002,-37.7874325,144.9803767,3096.0,2018-03-02,02:23:03,780.0,2:36:03,94.86
ID1263351260,0,3,8,-37.8247956,144.98894740000003,-37.8158343,145.04645,6429.0,2018-07-01,12:45:53,1907.0,13:17:40,8.39
ID3676585486,1,1,5,-37.8098124,144.97624199999998,-37.8096741,144.9365179,4261.0,2018-03-02,23:01:16,1057.0,23:18:53,18.96
ID3129228534,1,7,2,-37.8618349,144.90571599999998,-37.8162818,144.93234669999998,10950.0,2018-03-23,06:43:29,3610.0,7:43:39,17.84
ID1825360668,0,7,3,-37.8618349,144.90571599999998,-37.821635,144.99863169999998,10387.0,2018-01-09,00:53:33,3331.0,1:49:04,11.86
ID3693737774,1,6,3,-37.773845,144.9836895,-37.81969,144.9989739,7311.0,2018-06-28,11:46:29,1626.0,12:13:35,9.76
ID1202717048,0,7,9,-37.8618349,144.90571599999998,-38.1109156,144.65417250000002,50797.0,2018-01-06,06:43:00,13173.0,10:22:33,17.98
ID1374892949,0,4,2,-37.8037698,145.0107711,-37.8161206,144.9287575,9146.0,2018-05-13,07:59:26,2365.0,8:38:51,9.32
ID3487492024,1,5,6,-37.8087969,144.93624309999998,-37.7908183,144.9857929,6234.0,2018-07-01,10:18:51,1588.0,10:45:19,10.34
ID3168299702,1,2,6,-37.8199328,144.9323719,-37.7874325,144.9803767,6673.0,2018-01-14,21:11:59,1682.0,21:40:01,24.2
ID1276072093,0,2,5,-37.8177809,144.93177839999998,-37.806807,144.9380724,2648.0,2018-04-01,13:11:53,690.0,13:23:23,9.81
ID3145626456,1,7,1,-37.8618349,144.90571599999998,-37.8139816,144.9604015,8338.0,2018-02-19,13:44:13,2872.0,14:32:05,19.54
ID3169654843,1,3,8,-37.8208667,144.98236169999998,-37.8158343,145.04645,6607.0,2018-04-24,11:57:47,1954.0,12:30:21,10.19
ID1964638091,0,5,3,-37.800970899999996,144.9364078,-37.8161385,144.97247030000003,4580.0,2018-02-02,08:35:23,1123.0,8:54:06,6.19
ID1350734408,0,2,3,-37.8206226,144.9488344,-37.8236952,144.97964199999998,3365.0,2018-03-02,12:09:32,860.0,12:23:52,7.17
ID1812134978,0,1,4,-37.8064398,144.9721477,-37.8024092,145.0158325,5123.0,2018-07-01,21:33:40,1409.0,21:57:09,12.4
ID1654349160,0,9,4,-38.1109156,144.65417250000002,-37.8000381,145.0000366,47615.0,2018-01-08,03:03:57,11535.0,6:16:12,21.37
ID3930727296,1,9,2,-38.1109156,144.65417250000002,-37.820705100000005,144.94854469999999,41964.0,2018-04-03,07:15:35,10083.0,10:03:38,41.32
ID1597154788,0,9,8,-38.1109156,144.65417250000002,-37.807202000000004,145.0266373,49777.0,2018-07-12,08:48:22,12099.0,12:10:01,14.81
ID5902967559,2,2,4,-37.810649100000006,144.92917240000003,-37.8136771,145.01295469999997,8578.0,2018-03-09,07:52:05,2180.0,8:28:25,191.43
ID3694921401,1,1,5,-37.8075598,144.970525,-37.8106763,144.9260252,4412.0,2018-05-17,16:35:00,1146.0,16:54:06,13.62
ID5962187426,2,7,4,-37.8618349,144.90571599999998,-37.8019771,145.0019334,11899.0,2018-05-26,16:04:51,3800.0,17:08:11,340.76
ID3869522302,1,7,5,-37.8618349,144.90571599999998,-37.810169099999996,144.9365608,10497.0,2018-04-25,21:52:01,3410.0,22:48:51,26.96
ID1817215507,0,2,4,-37.813061,144.9402706,-37.8067976,144.99838019999999,5670.0,2018-03-20,12:56:39,1374.0,13:19:33,7.48
ID3214991637,1,5,4,-37.8113309,144.92940719999999,-37.8069141,144.99846599999998,7373.0,2018-01-19,16:38:32,1840.0,17:09:12,17.11
ID3893594072,1,5,3,-37.8068929,144.9377451,-37.822806,145.0093369,7411.0,2018-05-16,06:43:14,1849.0,7:14:03,11.66
ID1359191954,0,5,1,-37.8049604,144.9315487,-37.814892799999996,144.93754850000002,2269.0,2018-07-02,01:53:45,557.0,2:03:02,10.36
ID3567782826,1,7,4,-37.8618349,144.90571599999998,-37.8129595,145.0155703,13251.0,2018-03-26,17:28:49,3959.0,18:34:48,22.56
ID3680615583,1,6,3,-37.7738026,144.98364660000001,-37.8185597,144.99917230000003,10048.0,2018-05-11,23:40:22,3072.24,0:31:34,24.68
ID3706883982,1,9,3,-38.1109156,144.65417250000002,-37.8190956,144.9970046,46602.0,2018-06-17,10:48:40,11305.0,13:57:05,47.57
ID1655659485,0,3,4,-37.8174787,144.9704325,-37.8128293,145.0150085,5331.0,2018-04-20,15:52:40,1367.0,16:15:27,10.54
ID5539455074,2,2,9,-37.8149205,144.9447554,-38.1109156,144.65417250000002,41920.0,2018-05-20,16:48:38,10085.0,19:36:43,853.81
ID3254278893,1,1,3,-37.806830100000006,144.9378108,-37.81215170000001,144.9890977,5122.0,2018-05-28,17:19:33,1194.0,17:39:27,14.13
ID1480096654,0,1,7,-37.8053659,144.94149230000002,-37.8618349,144.90571599999998,10375.0,2018-02-16,09:16:03,3429.0,10:13:12,6.5
ID1524512063,0,5,4,-37.8115492,144.9362069,-37.803041799999995,144.99806,6731.0,2018-07-05,14:28:21,1739.0,14:57:20,5.5
ID1574385573,0,9,2,-38.1109156,144.65417250000002,-37.813514,144.94429519999997,41994.0,2018-04-20,12:50:18,10067.0,15:38:05,16.98
ID1898978945,0,8,5,-37.807202000000004,145.0266373,-37.805124,144.9370784,8582.0,2018-04-13,19:40:20,2232.0,20:17:32,9.21
ID3713988569,1,6,2,-37.7874421,144.9804091,-37.8210187,144.94735380000003,5521.0,2018-02-23,23:02:35,1333.0,23:24:48,18.13
ID3416534996,1,5,7,-37.8008906,144.9282064,-37.8618349,144.90571599999998,11757.0,2018-05-23,02:41:49,3709.0,3:43:38,29.52
ID3802109196,1,3,2,-37.82545,144.9846594,-37.823875799999996,144.9350031,4980.0,2018-06-19,23:07:52,1229.0,23:28:21,18.65
ID3932653101,1,5,3,-37.8046039,144.9102956,-37.8201984,145.00054,8953.0,2018-05-16,09:25:09,2232.0,10:02:21,13.65
ID3775992187,1,9,5,-38.1109156,144.65417250000002,-37.8037717,144.9380206,43640.0,2018-01-08,17:31:00,10481.0,20:25:41,46.25
ID5398767704,2,7,9,-37.8618349,144.90571599999998,-38.1109156,144.65417250000002,50797.0,2018-07-23,18:19:17,13173.0,21:58:50,1098.06
ID3382141755,1,8,4,-37.807202000000004,145.0266373,-37.81220089999999,145.01597019999997,2653.0,2018-06-19,21:41:22,621.0,21:51:43,19.37
ID1179557731,0,8,6,-37.8158343,145.04645,-37.7874325,144.9803767,8361.0,2018-04-22,05:45:39,2438.0,6:26:17,16.99
ID1769624632,0,3,6,-37.816087599999996,144.9722284,-37.7908183,144.9857929,3529.0,2018-07-24,04:51:27,862.0,5:05:49,9.66
ID1563066019,0,6,5,-37.7738026,144.98364660000001,-37.8058411,144.9317736,10229.0,2018-06-25,17:26:26,3087.0,18:17:53,10.11
ID3521455110,1,6,8,-37.7874325,144.9803767,-37.807202000000004,145.0266373,5793.0,2018-05-06,07:19:55,1493.0,7:44:48,13.09
ID5154659957,2,6,2,-37.7738026,144.98364660000001,-37.8245991,144.9430126,10625.0,2018-07-21,04:26:53,3167.0,5:19:40,295.89
ID1156562027,0,3,6,-37.8221138,144.99515259999998,-37.7738026,144.98364660000001,9997.0,2018-03-25,02:02:42,3037.0,2:53:19,18.11
ID3492099734,1,2,3,-37.8209652,144.9473885,-37.819131899999995,144.9773398,3028.0,2018-04-25,22:20:05,740.0,22:32:25,16.99
ID1233087509,0,6,8,-37.7874421,144.9804091,-37.807202000000004,145.0266373,5789.0,2018-04-15,07:42:51,1492.0,8:07:43,10.91
ID3815195757,1,1,8,-37.8185906,144.95574140000002,-37.8158343,145.04645,8542.0,2018-05-02,15:37:09,2370.0,16:16:39,18.86
ID3881241369,1,4,5,-37.7989055,145.01150900000002,-37.8040237,144.93345580000002,8097.0,2018-04-19,22:04:03,2172.0,22:40:15,22.42
ID1873165781,0,3,4,-37.8204229,144.9691189,-37.8117797,144.9988291,3391.0,2018-01-04,00:58:30,923.0,1:13:53,10.37
ID3934803958,1,8,5,-37.8158343,145.04645,-37.80991160000001,144.9359473,10110.0,2018-01-11,13:06:20,2826.0,13:53:26,18.43
ID1239107459,0,8,7,-37.807202000000004,145.0266373,-37.8618349,144.90571599999998,13986.0,2018-05-14,18:53:11,4298.0,20:04:49,11.18
ID1894716520,0,1,6,-37.81132120000001,144.9475698,-37.7874421,144.9804091,6740.0,2018-03-12,04:23:15,1686.0,4:51:21,13.4
ID1366840529,0,4,1,-37.8016696,145.0035507,-37.801199,144.9622622,4063.0,2018-06-24,23:34:02,1036.0,23:51:18,14.3
ID5180577323,2,8,9,-37.8158343,145.04645,-38.1109156,144.65417250000002,51032.0,2018-03-16,17:32:39,12681.0,21:04:00,1058.17
ID5133622506,2,2,5,-37.8143652,144.9473851,-37.79457,144.9358023,4265.0,2018-04-15,21:15:06,1045.0,21:32:31,122.26
ID3241129931,1,8,7,-37.807202000000004,145.0266373,-37.8618349,144.90571599999998,13986.0,2018-04-23,05:30:15,4298.0,6:41:53,29.42
ID1156129427,0,3,9,-37.81812539999999,144.9909146,-38.1109156,144.65417250000002,46015.0,2018-05-10,19:56:38,11134.0,23:02:12,17.71
ID3960461307,1,2,4,-37.81483239999999,144.9450731,-37.8081941,144.9998632,5299.0,2018-07-19,22:36:37,1363.0,22:59:20,19.76
ID5189137967,2,2,5,-37.8193807,144.941667,-37.8149675,144.92752109999998,3302.0,2018-03-10,08:24:49,806.0,8:38:15,87.22
ID3218548956,1,7,3,-37.8618349,144.90571599999998,-37.822042100000004,145.00323930000002,10831.0,2018-01-02,03:21:46,3403.0,4:18:29,26.35
ID1607643830,0,4,3,-37.816506,145.0056917,-37.816446,144.9710005,3290.0,2018-04-11,17:08:29,867.0,17:22:56,6.78
ID3518653300,1,8,4,-37.807202000000004,145.0266373,-37.8011444,145.00368,2624.0,2018-04-15,00:01:36,695.0,0:13:11,21.1
ID3198008058,1,7,9,-37.8618349,144.90571599999998,-38.1109156,144.65417250000002,50797.0,2018-04-28,11:06:54,13173.0,14:46:27,54.87
